"id","label","review_en","id_parent_3_id","review","review_value","label_en"
"03025900"," أسماك من عائلة (Bregmacerotidae Euclichthyidae, ,Gadidae, Moridae, Merlucciidae, Melanonidae, Macrouridae و Muraenolepididae ) باستثناء أحشاء السمك الصالحة للأكل من البند 03029100 إلى البند 03029900:غيرها",,"0302",,,"Fresh or chilled fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. cod, haddock, coalfish, hake, Alaska pollack and blue whitings)"
"03027100","سمك البلطي (""Oreochromis spp"")  ",,"0302",,,"Fresh or chilled tilapia ""Oreochromis spp."""
"03027200","السيللوريات (Pangasius spp, Silurus spp, Clarias spp, , Ictalurus spp)  ",,"0302",,,"Fresh or chilled catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"03027300","سمك الشبوط (Ctenopharyngodon Cyprinus spp, Carassius spp, Hypophthalmichthys spp. idellus , Cirrhinus spp, Labeo spp, Catla Catla Mylopharyngodon piceus, Leptobarbus hoeveni, Osteochilus hasselti, Megalobrama spp)  ",,"0302",,,"Fresh or chilled carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
"03027400","سمك الأنقليس (Anguilla spp)  ",,"0302",,,"Fresh or chilled eels ""Anguilla spp."""
"03027900","الأسماك الطازجة أو المبردة باستثناء شرائح الأسماك ولحوم الأسماك الأخرى المدرجة في البند 0304: البلطي (Oreochromis spp) ، القرموط (Pangasius spp ، Silurus spp ، Clarias spp ، Ictalurus spp) ، الكارب (Cyprinus spp ، Carassius) spp ، Ctenopharyngodon idellus",,"0302",,,"Fresh or chilled, Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."""
"03028100","كلاب البحر ""Dogfish"" وغيرها من سمك قرش  ",,"0302",,,"Fresh or chilled dogfish and other sharks"
"03028200","سمك الشفنين البحري وسمك مفلطح طويل الذيل (  Rajidae  )",,"0302",,,"Fresh or chilled, rays and skates ""Rajidae"""
"03028300","سمك أبو سن (Dissostichus)  ",,"0302",,,"Fresh or chilled toothfish ""Dissostichus spp."""
"03028400","سمك القاروس (bars) (ذئب البحر ""loups"") (Dicentrarchus)  ",,"0302",,,"Fresh or chilled sea bass ""Dicentrarchus spp."""
"03028500","سمك الأطلسي والمتوسط (بما فيها الفريدى والجربيدي) (Sparidae)  ",,"0302",,,"Fresh or chilled sea bream ""Sparidae"""
"03028900","أسماك، طازجة أو مبردة، عدا شرائح الأسماك ولحوم الأسماك الأخر المذكورة في البند0304: اسماك أخر، باستثناء أحشاء وأطراف السمك الصالحة للأكل الداخلة في البنود الفرعية 030291 الى 030299: غيرها",,"0302",,,"Fresh or chilled fish, n.e.s."
"03029000",,,"0302",,,
"03031100","سلمون سوك آي""sockeye""(سالمون أحمر) (Oncorhynchus nerka)  ",,"0303",,,"Frozen sockeye salmon [red salmon] ""Oncorhynchus nerka"""
"03031200","سمك سلمون أخر من المحيط الهادي ( Oncorhynchus nerka"",  Onchorynchus Gorbuscha"", "" Onchorynchus keta"", ""Onchorynchus Tschawytscha"" , ""Onchorynchus kisutch "" , ""Onchorynchus Masou"" , ""Onchorynchus Rhodurus )",,"0303",,,"Frozen Pacific salmon (excl. sockeye salmon ""red salmon"")"
"03031300","سلمون الأطلنطي ( Salmo salar) وسالمون الدانوب (Hucho hucho)  ",,"0303",,,"Frozen, Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
"03031400"," أسماك من فصيلة السلمون، باستثناء أحشاء السمك الصالحة للأكل من البند 03039100 إلى البند03039900 :سمك الترويت (Salmo trutta ,Oncorhynchus mykiss ,Oncorhynchus clarki ,Oncorhynchus aguabonita, Oncorhynchus gilae , Oncorhynchus apache , Oncorhynchus chrysogaster)  ",,"0303",,,"Frozen trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"03031900","أسماك مجمدة، عدا الشرائح وغيرها من لحوم الأسماك المذكورة في البند 0304 : اسماك من فصيلة السالمون، باستثناء أحشاء وأطراف السمك الصالحة للأكل الداخلة في البنود 03039100 الى 03039900: غيرها",,"0303",,,"Frozen salmonidae (excl. trout and Pacific, Atlantic and Danube salmon)"
"03032300","سمك بلطي (نوع أوريوكروميس ""Oreochromis"")  ",,"0303",,,"Frozen tilapia ""Oreochromis spp."""
"03032400"," السيللوريات (Pangasius spp , Silurus spp , ,Clarias spp , Ictalurus spp ) ",,"0303",,,"Frozen catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"03032500","سمك الشبوط (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Leptobarbus, hoeveni, Osteochilus hasselti, Megalobrama spp)  ",,"0303",,,"Frozen carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
"03032600","سمك الإنقليس (Anguilla spp)  ",,"0303",,,"Frozen eels ""Anguilla spp."""
"03032900","أسماك سلمون أخر, عدا أسماك (سلمون الهادي والأطلنطي والدانوب والترويت)، مجمدة  ",,"0303",,,"Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
"03033100","سمك القفندر (Reinhardtius hippoglossoides Hippoglossus, Hippoglossus stenolepis,  Hippoglossus)  ",,"0303",,,"Frozen lesser or Greenland halibut ""Reinhardtius hippoglossoides"", Atlantic halibut ""Hippoglossus hippoglossus"" and Pacific halibut ""Hippoglossus stenolepis"""
"03033200","سمك هوشع (Pleuronectes platessa)  ",,"0303",,,"Frozen plaice ""Pleuronectes platessa"""
"03033300","سمك موسى (Solea spp)  ",,"0303",,,"Frozen sole ""Solea spp."""
"03033400","سمك الترس (تربوت)(Psetta maxima)  ",,"0303",,,"Frozen turbot ""Psetta maxima"""
"03033900","أسماك مفلطحة ( Soleidae, Cynoglossidae ,Bothidae,  Pleuronectidae, Scophthalmidae ,Citharidae)، باستثناء أحشاء السمك الصالحة للأكل من البند 03039100 إلى البند 03039900 : غيرها",,"0303",,,"Frozen flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"" (excl. halibut, plaice, sole and turbot)"
"03034100","سمك تونة بيضاء (Thunnus alalunga)  ",,"0303",,,"Frozen albacore or longfinned tunas ""Thunnus alalunga"""
"03034200","تونة ذات زعانف صفراء ( Thunnus albacares)  ",,"0303",,,"Frozen yellowfin tunas ""Thunnus albacares"""
"03034300","سمك ليستاوس (Listaos) (بونيت مخطط البطن) ( Katsuwonus Pelamis)  ",,"0303",,,"Frozen skipjack or stripe-bellied bonito ""Euthynnus -Katsuwonus- pelamis"""
"03034400","أسماك التونة ذات العينين الكبيرتين ""Bigeye"" (نوع ثونوس أوبيسوس ""Thunnus obesus"")  ",,"0303",,,"Frozen bigeye tunas ""Thunnus obesus"""
"03034500","أسماك التونة ذات الزعنفة الزرقاء ""Blufin"" الأطلنطي الهندي (نوع ثونوس ثينوس ""Thunnus thynnus"")  ",,"0303",,,"Frozen Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)"
"03034600","أسماك تونة الجنوب ذات الزعنفة الزرقاء (Thunnus maccoyii)",,"0303",,,"Frozen Southern bluefin tunas ""Thunnus maccoyii"""
"03034900","أسماك تونه (من نوع Thunnus)، ليستاوس (Listaos) (بونيت مخطط البطن) ( Katsuwonus Pelamis)، باستثناء أحشاء السمك الصالحة للأكل من البند 03039100 إلى البند 03039900: غيرها ",,"0303",,,"Frozen tunas of the genus ""Thunnus"" (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus, Thunnus orientalis and Thunnus maccoyii)"
"03035100","سمك الرنجة ( Clupea harengus, Clupea pallasii)  ",,"0303",,,"Frozen herrings ""Clupea harengus, Clupea pallasii"""
"03035300","سردين من نوع (Sardina pilchardus, Sardinops spp)، ساردينللا (Sardinella spp)، رنجة صغيرة أو أسبرط ( Sprattus Sprattus)",,"0303",,,"Frozen sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"""
"03035400","سمك الإسقمري ""ماكريل""(Scomber scombrus ,Scomber , australascius Scomber japonicus)  ",,"0303",,,"Frozen mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"""
"03035500","سمك شينشار ""chinchards"" (سمك سليمان) ( Trachurus spp)  ",,"0303",,,"Frozen jack and horse mackerel ""Trachurus spp."""
"03035600","سمك كوبيا ( Rachycentron canadum)  ",,"0303",,,"Frozen cobia ""Rachycentron canadum"""
"03035700","سمك أبو سيف أو سياف البحر من فصيلة زيفياس غلاديوس (sword fish "" xiphias gladius  "")  ",,"0303",,,"Frozen swordfish ""Xiphias gladius"""
"03035900","غيرها",,"0303",,,"Frozen anchovies ""Engraulis spp."", Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jacks, crevalles ""Caranx spp."", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"""
"03036300","أسماك من عائلة (Bregmacerotidae Euclichthyidae, ,Gadidae, Moridae, Merlucciidae, Melanonidae, Macrouridae و Muraenolepididae ) باستثناء أحشاء السمك الصالحة للأكل من البند 03039100  إلى البند03039900:سمك القد (Gadus macrocephalus, Gadus ogac, Gadus morhua)  ",,"0303",,,"Frozen cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
"03036400","سمك الحدوق ""Haddock"" (Merlanogrammus aeglefinus)  ",,"0303",,,"Frozen haddock ""Melanogrammus aeglefinus"""
"03036500","سمك أسود ( "" Virens Pollachius "")  ",,"0303",,,"Frozen coalfish ""Pollachius virens"""
"03036600","سمك نازلي (Urophycis spp, Merluccius sp)  ",,"0303",,,"Frozen hake ""Merluccius spp., Urophycis spp."""
"03036700","أسماك من عائلة (Bregmacerotidae Euclichthyidae, ,Gadidae, Moridae, Merlucciidae, Melanonidae, Macrouridae و Muraenolepididae ) باستثناء أحشاء السمك الصالحة للأكل من البند 03039100  إلى البند 03039900 :سمك بولاك الاسكا (Theragra chalcogramma)  ",,"0303",,,"Frozen Alaska pollack ""Theragra chalcogramma"""
"03036800","سمك قد أزرق (Micromesistius poutassou , Micromesistius australis )  ",,"0303",,,"Frozen blue whiting ""Micromesistius poutassou, Micromesistius australis"""
"03036900","أسماك من عائلة (Bregmacerotidae Euclichthyidae, ,Gadidae, Moridae, Merlucciidae, Melanonidae, Macrouridae و Muraenolepididae ) باستثناء أحشاء السمك الصالحة للأكل من البند 03039100 إلى البند 03039900: غيرها",,"0303",,,"Frozen fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. cod, haddock, coalfish, hake, Alaska pollack and blue whiting)"
"03038100","كلاب البحر ""Dog fish"" وغيرها من أسماك القرش  ",,"0303",,,"Frozen dogfish and other sharks"
"03038200","سمك الشفنين البحري وسمك مفلطح طويل الذيل (السفن) ( Rajidae) ",,"0303",,,"Frozen rays and skates ""Rajidae"""
"03038300","أسماك أخر، باستثناء أحشاء السمك الصالحة للأكل من البند03039100 إلى البند03039900 :سمك أبو سن (Dissostichus spp)  ",,"0303",,,"Frozen toothfish ""Dissostichus spp."""
"03038400","سمك القاروس (bars) (ذئب البحر ""loups"") (Dicentrarchus spp)  ",,"0303",,,"Frozen sea bass ""Dicentrarchus spp."""
"03038900","سماك مجمدة، عدا الشرائح وغيرها من لحوم الأسماك المذكورة في البند 0304 : اسماك أخر،بأستثناء أحشاء وأطراف السمك الصالحة للأكل الداخلة في البنود الفرعية 03039100 الى 03039900: غيرها",,"0303",,,"Frozen fish, n.e.s."
"03039100","أكباد وبيض وغدد تذكير (بطارخ) وزعانف ورؤوس و ذيول وحويصلات وغيرها من أحشاء الأسماك الصالحة للأكل: أكباد وبيض وغدد تذكير (بطارخ)",,"0303",,,"Frozen fish livers, roes and milt"
"03039200","أكباد وبيض وغدد تذكير (بطارخ) وزعانف ورؤوس و ذيول وحويصلات وغيرها من أحشاء الأسماك الصالحة للأكل: زعانف سمك القرش",,"0303",,,"Frozen shark fins"
"03039900","أكباد وبيض وغدد تذكير (بطارخ) وزعانف ورؤوس و ذيول وحويصلات وغيرها من أحشاء الأسماك الصالحة للأكل: غيرها",,"0303",,,"Frozen fish fins, heads, tails, maws and other edible fish offal (excl. livers, roes, milt and shark fins)"
"03043100","شرائح طازجة او مبردة من سمك البلطى (Oreochromis spp)، السيللوريات (Pangasius spp , Silurus spp , Clarias spp , Ictalurus spp ) سمك الشبوط (Cyprinus spp . Carassius spp , Ctenopharyngodon idellus, Hypophthalmichthys spp , Cirrhinus spp , Mylopharyngodon piceus, ,Labeo spp , Catla catla, Osteochilus hasselti ,Leptobarbus hoevni, Megalobrama spp  )، سمك الإنقليس (Anguilla spp )، سمك نهر النيل (سمك البياض النيلي) (Lates niloticus)، السمك الثعباني الرأس (Channa spp ): سمك البلطى (نوع Oreochromis )  ",,"0304",,,"Fresh or chilled fillets of tilapia ""Oreochromis spp."""
